geneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol
ENSG00000000003,136.49922253509746,-0.008181939852725289,0.09219909368099014,-0.08874208548117501,0.9292868850802554,0.9805911545119296,TSPAN6
ENSG00000000419,213.68795130900213,0.09442934529294376,0.1179109210733256,0.8008532579795618,0.42321660265811156,0.8185293365443834,DPM1
ENSG00000000457,24.902784709309408,-0.2570158287731912,0.23023326106418812,-1.1163279692308932,0.2642817736415235,,SCYL3
ENSG00000000460,68.48020490044672,-0.04301033969668021,0.1316999167166913,-0.3265783363341276,0.7439868309733757,0.9386588987396423,C1orf112
ENSG00000001036,243.71081227829524,0.05576159869640612,0.0731427085564109,0.7623671558922418,0.4458409030585927,0.831436413553619,FUCA2
ENSG00000001084,49.0557535049386,0.2734564624892586,0.15629375186917221,1.7496314421971202,0.08018193059780111,0.47413503391698963,GCLC
ENSG00000001167,72.45949894715554,0.24672143313999673,0.12472730362986037,1.9780868018454487,0.04791891521734215,0.38920222713768005,NFYA
ENSG00000001460,20.142930934634197,-0.06949722203173775,0.27412107489241927,-0.25352746795923087,0.7998606379791708,,STPG1
ENSG00000001461,128.408252050014,0.2996021267686833,0.09505962995608139,3.151728308926753,0.0016230721910470006,0.061760534412757445,NIPAL3
ENSG00000001497,192.0434930620513,-0.02914302013206106,0.08038048665542522,-0.3625633700999007,0.7169310773481534,0.9325513447816122,LAS1L
ENSG00000001561,33.4458674846539,-0.05552629362163968,0.1662282926510905,-0.3340363588898079,0.7383521224683159,,ENPP4
ENSG00000001629,28.409197595515995,0.03981509939217564,0.202140062596337,0.19696787900815232,0.8438526741844484,,ANKIB1
ENSG00000002016,10.344615166136524,0.5958342382975771,0.3333458105085336,1.7874358084435078,0.07386707841198843,,RAD52
ENSG00000002330,84.02878240195109,0.04876996334017182,0.12678530656113507,0.38466573661400777,0.7004850836787894,0.9253852190324915,BAD
ENSG00000002549,432.5771085855271,-0.1471151952580686,0.055597220432623794,-2.6460890331082654,0.008142838144228788,0.1556498831477296,LAP3
ENSG00000002834,251.76604653701642,-0.09475437356541924,0.06833415466124518,-1.386632702711371,0.16555379101122447,0.6198415856983193,LASP1
ENSG00000002919,117.07080413657285,0.1243979122018397,0.10028107261179421,1.2404924375251354,0.21479330964075782,0.679116037296247,SNX11
ENSG00000003056,371.6929907213162,-0.009648067118003395,0.06287425755661027,-0.15345019556400388,0.8780432632346206,0.9710297235306228,M6PR
ENSG00000003249,49.35932997291348,-0.04866639581974835,0.17466607456190786,-0.27862534806379496,0.7805323578154792,0.9514232492693615,DBNDD1
ENSG00000003393,68.67031895842331,0.03199032793611554,0.13713005639080647,0.23328458237446076,0.815540429848989,0.962280314887803,ALS2
ENSG00000003402,81.60097182232047,-0.02784824650657527,0.1196307130328991,-0.23278509172570802,0.8159282900222905,0.962280314887803,CFLAR
ENSG00000003436,107.26286602102013,0.03965743461624241,0.10290231656565589,0.38538913349865495,0.6999491322286464,0.9253852190324915,TFPI
ENSG00000003509,45.99144619537904,-0.16128919161983266,0.17206165729274728,-0.9373918289384703,0.3485570424959855,0.7870439820924959,NDUFAF7
ENSG00000003756,65.35982655180199,0.060129068445333105,0.12335354922253111,0.48745308768424356,0.6259372801176508,0.9079542271070025,RBM5
ENSG00000004059,91.2969884283229,-0.07595119459146059,0.1066274584599956,-0.712304275919283,0.4762763767995144,0.8483871736441261,ARF5
ENSG00000004139,51.74462203630053,-0.33260472128421936,0.16058217014851559,-2.071243158419191,0.03833607823878484,0.3471492746132063,SARM1
ENSG00000004142,438.01546861924135,-0.08032842283891421,0.05600764607685043,-1.4342402951320652,0.1515037016873209,0.6075336476619604,POLDIP2
ENSG00000004399,23.229989137167955,0.13213318810674604,0.21765157145688727,0.6070858446933803,0.5437939436756709,,PLXND1
ENSG00000004455,412.98558911768714,0.061143627862618226,0.054031427130865985,1.1316308139432676,0.25778967969709676,0.7185366616584512,AK2
ENSG00000004478,424.08040257844647,0.051433666379659446,0.04755496996216423,1.081562377614394,0.2794470294284781,0.735634707683603,FKBP4
ENSG00000004487,271.1693476651104,0.04271588665388549,0.06751342328525997,0.6327021290773673,0.5269281792617782,0.8676137019000032,KDM1A
ENSG00000004534,44.25191226118825,0.22832004676923603,0.16441502125106988,1.388681186377612,0.1649297175830815,0.6198375600918973,RBM6
ENSG00000004700,269.33984053228784,0.17295801763589128,0.07804890724587749,2.2160210019471713,0.026690063828063628,0.29508512899937434,RECQL
ENSG00000004766,56.32394095451256,0.24180189525619403,0.150358642919851,1.6081675822592192,0.10779848100068197,0.5311852333334223,VPS50
ENSG00000004779,187.86714338065372,0.01795217581999983,0.09190061400481767,0.19534337190672882,0.8451241451546762,0.9651108378744682,NDUFAB1
ENSG00000004864,65.47200609960375,-0.19488622055558305,0.13736532424116246,-1.4187439343384454,0.15597368347383542,0.6135350662634672,SLC25A13
ENSG00000004866,86.13477419309051,0.1616876580813045,0.10431327518083341,1.5500199548044975,0.12113672656589355,0.5549085009922734,ST7
ENSG00000004897,241.4631770028431,-0.00590256240917184,0.08606678452693046,-0.06858118891760057,0.9453229926758575,0.9843211230104109,CDC27
ENSG00000004961,146.79836393472874,-0.015751947310757068,0.09466652598373353,-0.16639405689677164,0.8678468506697077,0.96961084544738,HCCS
ENSG00000004975,107.70962361190314,0.06232573051401125,0.09724487822771175,0.6409153021721854,0.521577713333146,0.8646899594095533,DVL2
ENSG00000005007,141.2264393310358,-0.25912254611868796,0.08448448118443061,-3.067102294834721,0.0021614487409199663,0.07188535093465048,UPF1
