geneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol
ENSG00000000003,136.49922253509746,-0.12292167572512486,0.09290735281116162,-1.3230564859055742,0.1858165939724148,0.533987979311551,TSPAN6
ENSG00000000419,213.68795130900213,0.00839930987675112,0.11726931041586451,0.07162410904409001,0.9429010531042247,0.9824597227028301,DPM1
ENSG00000000457,24.902784709309408,0.14584570867585162,0.22822118110284012,0.6390542191179495,0.5227876607732123,,SCYL3
ENSG00000000460,68.48020490044672,0.005983083498675143,0.1287065487767133,0.046486239865345946,0.962922701227135,0.9900101927248313,C1orf112
ENSG00000001036,243.71081227829524,0.018452257282039978,0.07319515908993886,0.25209668933660884,0.8009663288713617,0.9392793647170179,FUCA2
ENSG00000001084,49.0557535049386,0.16498632149801973,0.1560888277222441,1.0570027586574515,0.2905103284214251,,GCLC
ENSG00000001167,72.45949894715554,-0.03765831879919584,0.12412204001446096,-0.30339751743371624,0.7615869373734918,0.9243142372183193,NFYA
ENSG00000001460,20.142930934634197,-0.16288879510102852,0.27470894988581535,-0.5929504487157566,0.5532143143340582,,STPG1
ENSG00000001461,128.408252050014,-0.11631634185572304,0.09139757259719777,-1.2726414777813178,0.20314529304267614,0.5572178254134308,NIPAL3
ENSG00000001497,192.0434930620513,0.06783433542638255,0.07823374814913521,0.8670725490113487,0.3859022602830805,0.7202140410886002,LAS1L
ENSG00000001561,33.4458674846539,-0.2605601230713142,0.1691594954937118,-1.5403221812103363,0.12348183959947794,,ENPP4
ENSG00000001629,28.409197595515995,-0.12580045002542198,0.2029571880161312,-0.6198373718866428,0.5353648614685105,,ANKIB1
ENSG00000002016,10.344615166136524,-0.1630655904730795,0.33063888714780254,-0.49318333932144454,0.6218830489100289,,RAD52
ENSG00000002330,84.02878240195109,-0.028110258235665077,0.12308989601127882,-0.22837177661673638,0.8193572287492096,0.9431927154214983,BAD
ENSG00000002549,432.5771085855271,0.04332833732877122,0.05532569104072328,0.7831504046985833,0.4335387948446561,0.75496218139251,LAP3
ENSG00000002834,251.76604653701642,0.004752755966202594,0.0682196302253502,0.06966845100893679,0.9444575531931422,0.9829584163389402,LASP1
ENSG00000002919,117.07080413657285,0.030684373976371224,0.0971194309481027,0.31594474634811137,0.7520444474534547,0.9195228313016647,SNX11
ENSG00000003056,371.6929907213162,0.062276102473450654,0.06256784646684166,0.9953371578236175,0.3195723113943104,0.6653738145732849,M6PR
ENSG00000003249,49.35932997291348,0.05866809877134592,0.16985925758561457,0.3453924125494031,0.7297993805303729,,DBNDD1
ENSG00000003393,68.67031895842331,-0.00439401486105567,0.13499278546576826,-0.032549997734285685,0.9740334447056613,0.9928752456846667,ALS2
ENSG00000003402,81.60097182232047,-0.030374808252093766,0.11609972647710513,-0.26162687177461763,0.7936091247440026,0.9366612090582844,CFLAR
ENSG00000003436,107.26286602102013,-0.14734775650626444,0.10276112828889462,-1.433886129510202,0.15160476070367235,0.49116106393523423,TFPI
ENSG00000003509,45.99144619537904,-0.018011298379274336,0.17439202413221497,-0.10328051680631395,0.9177403382548452,,NDUFAF7
ENSG00000003756,65.35982655180199,0.18111874918364113,0.11829479454296189,1.5310796209030404,0.12574971578021585,0.45800744231922214,RBM5
ENSG00000004059,91.2969884283229,0.10135527614606438,0.10387326682223769,0.9757590114068286,0.3291839011913089,0.6738603158186927,ARF5
ENSG00000004139,51.74462203630053,-0.10858331655778398,0.1604234841092489,-0.6768542471240583,0.4984984356273645,,SARM1
ENSG00000004142,438.01546861924135,0.027866850698899936,0.05495357810404254,0.5070980209175855,0.6120860435778391,0.8562481285726471,POLDIP2
ENSG00000004399,23.229989137167955,0.288897692849487,0.2173296449492978,1.3293064225862319,0.18374689620592266,,PLXND1
ENSG00000004455,412.98558911768714,0.03269517464882891,0.05288276885165376,0.6182576169667874,0.5364055352852151,0.818825099380105,AK2
ENSG00000004478,424.08040257844647,0.07618269838074451,0.046675843616965036,1.6321654302795454,0.10264464112577379,0.41925525259456564,FKBP4
ENSG00000004487,271.1693476651104,0.013136104227422268,0.06647708079903812,0.19760350589300152,0.8433552915883041,0.9524847424097092,KDM1A
ENSG00000004534,44.25191226118825,0.04979852485285851,0.1613511766442961,0.3086344078087572,0.7575996441552703,,RBM6
ENSG00000004700,269.33984053228784,-0.195735437739695,0.07791001054844937,-2.5123271882754312,0.011993783126535918,0.17689536633132144,RECQL
ENSG00000004766,56.32394095451256,-0.24692165650236667,0.15024560031368614,-1.6434534920612522,0.10028914034237105,,VPS50
ENSG00000004779,187.86714338065372,-0.16492975616198918,0.09018434094468941,-1.8288070238617322,0.06742852239698773,0.35055277215289116,NDUFAB1
ENSG00000004864,65.47200609960375,-0.11495186576638257,0.14055432803329482,-0.8178465037316568,0.4134448402612996,0.7426485304761842,SLC25A13
ENSG00000004866,86.13477419309051,-0.17288681217491225,0.10410624355263508,-1.6606766921476943,0.09677839696299947,0.4085568481167681,ST7
ENSG00000004897,241.4631770028431,0.001993486429569517,0.08591153012035936,0.023203945113964394,0.9814875917100367,0.9933724599411367,CDC27
ENSG00000004961,146.79836393472874,-0.1106937107228772,0.09513090658842588,-1.1635935648314821,0.2445887605250031,0.5951320603990252,HCCS
ENSG00000004975,107.70962361190314,0.0579584195500936,0.09426749903474807,0.614829290514321,0.5386674635318532,0.8194705035888054,DVL2
ENSG00000005007,141.2264393310358,-0.010075375961248726,0.08462357842786973,-0.11906109560040212,0.9052269526573498,0.9705233243557349,UPF1
