"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000169047",18.4859919300466,-0.217723130764248,0.226705836134556,-0.960377264549215,0.336865376339739,0.807851933887845,"IRS1"
"ENSG00000169057",30.1727703025509,-0.166604649690617,0.179836263478585,-0.926424106395297,0.354225621121101,0.815251018270781,"MECP2"
"ENSG00000169062",16.9746416611857,-0.228168288334672,0.225224047558922,-1.0130724973983,0.311025533777458,0.791237363785157,"UPF3A"
"ENSG00000169067",7.16980762195559,-0.48371692853995,0.331670276900738,-1.45842712545724,0.144722848427036,0.652163375632797,"ACTBL2"
"ENSG00000169071",21.020681110085,0.521455205051274,0.219880336462442,2.37154087282536,0.0177140873263739,0.303046041631168,"ROR2"
"ENSG00000169087",29.96408472751,-0.224924435742855,0.191323431527416,-1.17562409343795,0.239745123308145,0.747017248977762,"HSPBAP1"
"ENSG00000169105",16.7998871558462,0.0392769480233638,0.249335156586264,0.157526714487914,0.874829755601482,0.984781464911502,"CHST14"
"ENSG00000169118",25.0847861280349,-0.209666423376842,0.206147245091952,-1.01707118755489,0.309119565633498,0.789909317391093,"CSNK1G1"
"ENSG00000169129",19.121459532029,0.648405325176038,0.229949500927209,2.81977270036039,0.00480576774726095,0.173907854761832,"AFAP1L2"
"ENSG00000169131",18.3688601202769,0.274543367324927,0.233671489232083,1.17491170286611,0.240030043085068,0.747431689507248,"ZNF354A"
"ENSG00000169136",15.1616522308796,0.0620426607323092,0.266255188509544,0.233019536932274,0.815746235029238,0.973117045474432,"ATF5"
"ENSG00000169139",157.749692780302,0.0576012206950673,0.139620180458738,0.412556555261652,0.679931536947711,0.941698856861213,"UBE2V2"
"ENSG00000169155",39.1254052074516,-0.0400442943637636,0.151633632878619,-0.264085833753113,0.79171377954944,0.966683638454059,"ZBTB43"
"ENSG00000169169",58.3142261713893,-0.0686225405471431,0.136335664950876,-0.503335209989764,0.614728615244058,0.924302284517873,"CPT1C"
"ENSG00000169174",6.68876404498666,0.50238424772574,0.412110754981435,1.21905153324225,0.222824633714583,0.731464069401283,"PCSK9"
"ENSG00000169180",166.578021857222,-0.0208050597020257,0.0891255571075815,-0.23343539583054,0.815423330362297,0.973117045474432,"XPO6"
"ENSG00000169188",171.167762373522,-0.0184599201768601,0.0860260718476882,-0.214585180752458,0.830090748844912,0.975432751653847,"APEX2"
"ENSG00000169189",48.9243496377094,-0.0165442567384737,0.14677208813381,-0.112720728776377,0.910251966800673,0.99001905071931,"NSMCE1"
"ENSG00000169213",156.071709274612,0.0926361350001545,0.086093866653304,1.07598994680069,0.281931752530769,0.772299491776756,"RAB3B"
"ENSG00000169217",117.245298025658,-0.109384005928493,0.0890630462133001,-1.22816376240406,0.219385498994344,0.727380539756808,"CD2BP2"
"ENSG00000169220",22.807413549737,0.0563399720927169,0.189465643400257,0.297362472064106,0.766189791476914,0.961462801178931,"RGS14"
"ENSG00000169221",42.5650937567253,-0.420177276627474,0.186988794813593,-2.24707195447911,0.024635428946998,0.348281217858962,"TBC1D10B"
"ENSG00000169223",484.719912399216,0.0735588201735129,0.0540471373688465,1.36101232654578,0.173509794060082,0.68680568884041,"LMAN2"
"ENSG00000169230",554.357450408477,-0.0418261485411621,0.0519737986419663,-0.80475450388553,0.420961360506545,0.849431432408916,"PRELID1"
"ENSG00000169231",46.0447979604526,0.0485373547758597,0.153446715298073,0.31631406825213,0.75176413402246,0.956361475982809,"THBS3"
"ENSG00000169239",6.16593411990134,0.517620620009041,0.398837984270966,1.29782177330777,0.194348585874822,0.70824838880706,"CA5B"
"ENSG00000169241",58.5384513661101,-0.162676484803967,0.129244318914483,-1.25867416200789,0.208148047708273,0.720240385479012,"SLC50A1"
"ENSG00000169242",18.0227811679604,-0.0632691097829823,0.215783531213665,-0.29320638802752,0.769364401624563,0.962542983243624,"EFNA1"
"ENSG00000169247",10.9385946027807,0.337647608168231,0.293161874701289,1.15174460701027,0.249426036258755,0.755072983920249,"SH3TC2"
"ENSG00000169249",44.9399794943191,0.0876420546591448,0.155480924233233,0.563683648597785,0.57296944744355,0.91005441479943,"ZRSR2"
"ENSG00000169251",172.948505288531,-0.000199458053342781,0.0866225773799364,-0.00230261046687558,0.998162784282428,0.999417146218619,"NMD3"
"ENSG00000169252",64.4328807742682,0.122719173962237,0.126836152358615,0.967540970615868,0.333273670119169,0.805931857887685,"ADRB2"
"ENSG00000169255",25.5165007100634,-0.433225061328812,0.199077714991773,-2.17616050770281,0.029543260782618,0.37125083379986,"B3GALNT1"
"ENSG00000169258",79.2610673499727,-0.202446847796068,0.126748987975584,-1.59722654223532,0.1102152182666,0.590973921052692,"GPRIN1"
"ENSG00000169288",32.6069987531954,-0.0135646902473979,0.171254347152417,-0.0792078593796234,0.936867293354949,0.994615092257828,"MRPL1"
"ENSG00000169299",80.4102769585793,0.337790644732495,0.120914452314576,2.79363333552292,0.00521195375681817,0.179305488559906,"PGM2"
"ENSG00000169306",9.85784972328972,-0.165789121395045,0.295288635720748,-0.561447686567355,0.574492383387531,0.91005441479943,"IL1RAPL1"
"ENSG00000169359",8.99295055784076,0.33258356860376,0.381507356435645,0.871761875605831,0.383338296873706,0.828811578585054,"SLC33A1"
"ENSG00000169371",30.068439483058,0.199369503824464,0.17462294883974,1.14171421997595,0.253572828090911,0.75745697303214,"SNUPN"
"ENSG00000169372",12.0718807753682,0.322953510711502,0.28432189089761,1.1358728295311,0.256009791066138,0.759596608068904,"CRADD"
"ENSG00000169375",53.9950891519154,-0.12612021579727,0.138278544871395,-0.912073640307447,0.361729953419577,0.817715006962266,"SIN3A"
"ENSG00000169379",28.9163198111247,0.184813795673495,0.172982167186386,1.06839796656242,0.28534103389205,0.77516099239258,"ARL13B"
"ENSG00000169398",204.384153371603,0.00264892858430223,0.0854516860093023,0.0309991377351393,0.975270227331263,0.996809745831966,"PTK2"
"ENSG00000169410",87.9431865643435,-0.316707236460179,0.110815910700091,-2.85795816195841,0.00426376605343993,0.162356108614824,"PTPN9"
"ENSG00000169429",142.929333420518,-0.272389171075589,0.0878536368098815,-3.10048827762304,0.0019320186105205,0.106813972805719,"CXCL8"
"ENSG00000169439",56.5558473470735,-0.0125944008843768,0.131417429147235,-0.0958350879795902,0.923651549425556,0.991141556508559,"SDC2"
"ENSG00000169446",19.7946819883273,-0.297285494268098,0.241909336617505,-1.22891285811821,0.219104480008037,0.727129301792618,"MMGT1"
"ENSG00000169490",136.106334547496,-0.144997684846245,0.101852781519441,-1.42360063891401,0.154562110802639,0.664643623883763,"TM2D2"
"ENSG00000169499",8.71518965558207,0.284057955511306,0.306195547526167,0.92770113022963,0.353562622036931,0.815251018270781,"PLEKHA2"
"ENSG00000169504",490.893823670289,0.0845833645412482,0.111191814092322,0.760697765673818,0.446837609668982,0.861763149226448,"CLIC4"
"ENSG00000169515",18.0253600631459,-0.161308541299427,0.244013041123499,-0.661065246991396,0.50857047131873,0.886837857012816,"CCDC8"
"ENSG00000169519",21.5415571587249,0.0862695890007259,0.198290299102267,0.435067118216573,0.663513709999858,0.936823770191653,"METTL15"
"ENSG00000169554",59.2397060382339,0.199326470461619,0.13369942372349,1.49085512046675,0.135999536449132,0.63844796348259,"ZEB2"
"ENSG00000169564",147.00575992575,-0.148170602062069,0.0914510811517924,-1.62021706245476,0.105185657453371,0.583323960036023,"PCBP1"
"ENSG00000169567",294.885221487339,0.0220474305194898,0.0642699038530122,0.343044398664624,0.731565059152377,0.952753983637354,"HINT1"
"ENSG00000169570",8.44728233918605,0.194291025232827,0.368755761394274,0.526882683807321,0.598275059534527,0.920474888200973,"DTWD2"
"ENSG00000169583",9.86335320760998,0.0771346978594026,0.327789118331987,0.235318055254293,0.813961882475775,0.97271495801709,"CLIC3"
"ENSG00000169592",6.02005692386801,1.06898622042921,0.382523482283778,2.7945636540979,0.0051969808437278,0.179305488559906,"INO80E"
"ENSG00000169594",141.660008392058,-0.0180823083908557,0.0971971605420819,-0.186037413953332,0.852415421354556,0.979980585818855,"BNC1"
"ENSG00000169598",8.72001262701314,-0.441960245876922,0.309204821824294,-1.42934461134654,0.152905209741212,0.662765177328408,"DFFB"
"ENSG00000169599",79.3628263935597,0.0926175967823894,0.111568242934844,0.830143007956828,0.406457933334266,0.842341068394887,"NFU1"
"ENSG00000169604",72.9564605624844,0.0222871439283592,0.112350560085301,0.198371453702036,0.84275445026622,0.978455199067847,"ANTXR1"
"ENSG00000169607",118.719313145511,-0.0307365500815936,0.0934493008593892,-0.328911503873551,0.742222578836861,0.95420743814804,"CKAP2L"
"ENSG00000169609",74.7640247804693,-0.0167991940251893,0.123636673027158,-0.13587549400896,0.891919708731437,0.987988336497941,"C15orf40"
"ENSG00000169612",42.7496144013361,-0.35600866166491,0.144044993139399,-2.47151014350345,0.01345437343019,0.268246211252413,"RAMAC"
"ENSG00000169641",61.0287572956209,-0.00697255446260168,0.128017424510586,-0.0544656673828421,0.956564161429487,0.995141537476339,"LUZP1"
"ENSG00000169660",31.4096833519688,0.10812444855731,0.181887300766049,0.594458481168977,0.552205503868167,0.903508976482783,"HEXD"
"ENSG00000169679",312.458350599644,-0.0152510769226002,0.0684389505181718,-0.222842062993803,0.823658429487171,0.974050585296865,"BUB1"
"ENSG00000169683",48.8573965197735,0.0333841645701217,0.148439536261274,0.224900760342993,0.822056477779527,0.97398096598071,"LRRC45"
"ENSG00000169684",41.0132025797903,0.0385706846860238,0.148646172946617,0.259479836725266,0.795265037360379,0.967930897948462,"CHRNA5"
"ENSG00000169689",155.868239071056,0.101806675134833,0.0974088241197423,1.04514838419242,0.295954394839402,0.781839557254417,"CENPX"
"ENSG00000169692",177.033773483663,0.0274145909264388,0.0710771204496192,0.385702048043304,0.699717345870911,0.946295959227397,"AGPAT2"
"ENSG00000169696",79.9775491621145,0.222179783834786,0.115407166643196,1.92518186086051,0.0542066105670372,0.466533522200333,"ASPSCR1"
"ENSG00000169710",11.3955579867397,-0.579111322806862,0.28612529590793,-2.02397806516629,0.0429724087068774,0.430994038444297,"FASN"
"ENSG00000169714",968.805710908103,-0.00623387541226422,0.0609935620514011,-0.102205465668831,0.918593589500573,0.991141556508559,"CNBP"
"ENSG00000169715",219.06588529109,0.0617076689624687,0.0739783051521242,0.834131963899106,0.404206624899474,0.841432050658173,"MT1E"
"ENSG00000169718",276.10147795591,0.065743711253795,0.0682319823902368,0.963532187556699,0.335280519214798,0.807681808402751,"DUS1L"
"ENSG00000169727",548.625903611699,0.0229612076678397,0.0535733918249347,0.428593502962656,0.668219074508098,0.94016820276864,"GPS1"
"ENSG00000169733",43.3895306498136,-0.14970182494917,0.150630627893685,-0.993833903785023,0.320303737248347,0.795477019610601,"RFNG"
"ENSG00000169738",173.099454651794,-0.148651152718078,0.0966649192132454,-1.53779834430058,0.124097928560413,0.619601466772609,"DCXR"
"ENSG00000169740",29.6352988268567,0.014486991513576,0.178999543469786,0.0809331198993885,0.935495140480662,0.994329818775662,"ZNF32"
"ENSG00000169756",56.2673506564544,-0.00522833514936816,0.14684144058762,-0.0356053109288887,0.971597073499672,0.996597324941626,"LIMS1"
"ENSG00000169762",23.7099158586442,-0.0430039447252723,0.19807556427458,-0.217108783119045,0.828123569276278,0.974627455821137,"TAPT1"
"ENSG00000169764",168.162601430973,-0.025814688610735,0.105677881801276,-0.244277119968005,0.80701620242634,0.97131241770033,"UGP2"
"ENSG00000169813",626.495902322218,-0.020477252852244,0.0436902271218573,-0.468691837996871,0.639289921869562,0.930197500665008,"HNRNPF"
"ENSG00000169814",53.3945620707351,0.22467328942888,0.137208335225849,1.63746093893684,0.101534194205079,0.580843989065214,"BTD"
"ENSG00000169826",26.5467963385373,-0.0499719098725378,0.204418184350068,-0.244459219865491,0.806875181799602,0.971235780086043,"CSGALNACT2"
"ENSG00000169857",43.1560478688382,0.0752884104257355,0.147351724730085,0.510943530275244,0.609390598924367,0.922004902494025,"AVEN"
"ENSG00000169871",105.683504692029,0.168432493392575,0.101913244952701,1.65270464570867,0.0983909884570105,0.575720243268724,"TRIM56"
"ENSG00000169895",118.194052261656,0.0616417633938271,0.0974096646618556,0.632809522625996,0.52685803746993,0.893779569914876,"SYAP1"
"ENSG00000169902",97.3594705643039,-0.089696657333389,0.0990109150478171,-0.905926960578743,0.36497451311963,0.817897713187289,"TPST1"
"ENSG00000169905",56.3116235571701,-0.0539801353202666,0.134954522021445,-0.399987599612918,0.689165650186584,0.943619434302496,"TOR1AIP2"
"ENSG00000169908",374.519231663614,0.152610878283738,0.0688452810552018,2.21672242373984,0.0266420654917449,0.358184599978416,"TM4SF1"
"ENSG00000169914",6.22962590828149,-0.704880131217661,0.366451382867102,-1.92352973456589,0.054413555914683,0.467194062035969,"OTUD3"
"ENSG00000169919",199.102467133695,-0.043797419228455,0.0854342744168197,-0.512644597585913,0.60819995072962,0.921941620972766,"GUSB"
"ENSG00000169925",49.0227129754891,-0.0281794869869599,0.153080735254582,-0.184082516589013,0.853948721838665,0.979980585818855,"BRD3"
"ENSG00000169951",7.58600713340127,0.0740528885442606,0.343679883792943,0.215470535333617,0.829400481935671,0.975349489760837,"ZNF764"
"ENSG00000169955",8.64305147629019,-0.178294621118155,0.301191820917134,-0.591963688041874,0.55387490439265,0.904077240368348,"ZNF747"
"ENSG00000169957",22.4451355415226,-0.0561154940960026,0.20461801091496,-0.274245135338182,0.783896244235906,0.965215028122016,"ZNF768"
"ENSG00000169964",20.257082719996,0.268282790100583,0.213726943417395,1.25525956536347,0.209384548507136,0.721020299830674,"TMEM42"
"ENSG00000169967",75.7247662624131,-0.167574340085357,0.11619976923161,-1.4421228303074,0.149267725547129,0.658549322772747,"MAP3K2"
"ENSG00000169972",81.8061656512609,-0.037626251733193,0.100259452495059,-0.375288821121852,0.707445679078591,0.948355653581924,"PUSL1"
"ENSG00000169976",100.230604793518,0.0124422237379493,0.104465581893241,0.119103569926645,0.905193302485896,0.989251254577816,"SF3B5"
"ENSG00000169981",18.3775583259451,-0.367515091261636,0.227491528420883,-1.61551110853541,0.106200056676321,0.584696069335727,"ZNF35"
"ENSG00000170004",25.7405234759152,-0.228831011193471,0.19922491540765,-1.14860639155119,0.250718320333798,0.755918787190686,"CHD3"
"ENSG00000170006",23.0096335452401,-0.0810456900436302,0.221688626842498,-0.365583436543229,0.714675936506638,0.949112047799748,"TMEM154"
