"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000000003",136.499222535097,-0.179693812508615,0.0923358836672452,-1.94608862093295,0.0516440952267236,0.35611310172897,"TSPAN6"
"ENSG00000000419",213.687951309002,0.0649039410728538,0.12646268192108,0.513226037016656,0.607793214812213,0.88051571701667,"DPM1"
"ENSG00000000457",24.9027847093094,-0.093707917303414,0.214915365719037,-0.436022417428823,0.662820464913372,0.902667890637484,"SCYL3"
"ENSG00000000460",68.4802049004467,0.0461381136215127,0.126835129311364,0.363764470237971,0.716033896212855,0.923186548551685,"FIRRM"
"ENSG00000001036",243.710812278295,-0.0501708236190064,0.0730040333330338,-0.687233585987427,0.491935542855871,0.827556560958607,"FUCA2"
"ENSG00000001084",49.0557535049386,0.122761258843225,0.152349467853871,0.805787250671424,0.420365530529516,0.784169259939749,"GCLC"
"ENSG00000001167",72.4594989471555,0.0564999183604045,0.123314780541648,0.458176368738882,0.646825736063217,0.896176342990571,"NFYA"
"ENSG00000001460",20.1429309346342,-0.194399988831654,0.261132772768919,-0.74444883639206,0.456604983263342,0.805364063154178,"STPG1"
"ENSG00000001461",128.408252050014,0.26349170860702,0.0937285070847569,2.81122271977243,0.00493536095332512,0.121203286049419,"NIPAL3"
"ENSG00000001497",192.043493062051,0.118936830665293,0.0784322609714472,1.51642741382391,0.129411311562259,0.513864589508369,"LAS1L"
"ENSG00000001561",33.4458674846539,-0.301981022340081,0.166760288083977,-1.81086891735285,0.0701611450516224,0.403560354721206,"ENPP4"
"ENSG00000001629",28.409197595516,-0.138247091971926,0.195090593205887,-0.70863023019274,0.478553971528467,0.82114380077017,"ANKIB1"
"ENSG00000002330",84.0287824019511,0.149122805437431,0.121489787900797,1.22745136043203,0.219652992496146,0.626818191175968,"BAD"
"ENSG00000002549",432.577108585527,-0.101950185919216,0.0558507656180708,-1.82540355160736,0.0679401537491925,0.398543827244351,"LAP3"
"ENSG00000002834",251.766046537016,-0.115376958710373,0.0682089397217728,-1.69152253621007,0.0907370473090934,0.444404369606089,"LASP1"
"ENSG00000002919",117.070804136573,0.196507523377135,0.0976540869877299,2.01228160990155,0.0441902598769876,0.3383188632695,"SNX11"
"ENSG00000003056",371.692990721316,-0.0196037509771366,0.0626544261715331,-0.312886928745722,0.754366568695743,0.937365131583705,"M6PR"
"ENSG00000003249",49.3593299729135,0.154224541219115,0.163413411310699,0.943769180155521,0.345287613173396,0.73019616303191,"DBNDD1"
"ENSG00000003393",68.6703189584233,0.0478029456995985,0.131890564658939,0.36244401427209,0.717020253474739,0.923260412817533,"ALS2"
"ENSG00000003402",81.6009718223205,0.0888045926556552,0.11527721978522,0.770356821765066,0.441088258836641,0.795764703876448,"CFLAR"
"ENSG00000003436",107.26286602102,-0.108867579294811,0.102197668096908,-1.06526480811264,0.28675611335135,0.685933980496455,"TFPI"
"ENSG00000003509",45.991446195379,-0.273948118293433,0.165637586319283,-1.65390068993984,0.0981476924564462,0.462473242836634,"NDUFAF7"
"ENSG00000003756",65.359826551802,0.25055858582773,0.119034657447197,2.10492129940287,0.0352981593025183,0.305548903506349,"RBM5"
"ENSG00000004059",91.296988428323,0.0721144262694698,0.103276863630866,0.69826313207208,0.485012651237795,0.82511247750956,"ARF5"
"ENSG00000004139",51.7446220363005,-0.287232117181387,0.153534279934361,-1.87080121328073,0.0613726393965743,0.383391339643364,"SARM1"
"ENSG00000004142",438.015468619241,0.033892634540449,0.0559449534000802,0.605821123812044,0.544633541016362,0.855800702868626,"POLDIP2"
"ENSG00000004399",23.229989137168,0.113075637200996,0.209146472897324,0.540652852685251,0.58874688109999,0.873666766208477,"PLXND1"
"ENSG00000004455",412.985589117687,0.105523944001205,0.0545876675100868,1.93310959809202,0.053222697956451,0.360653886668432,"AK2"
"ENSG00000004478",424.080402578447,0.0745836512586614,0.0490086481656235,1.52184673624557,0.128047487840936,0.511976567856672,"FKBP4"
"ENSG00000004487",271.169347665111,0.0514349429136044,0.0672395215374047,0.764951054641154,0.444300690675268,0.796917927789787,"KDM1A"
"ENSG00000004534",44.2519122611883,0.169825460766358,0.15897957746722,1.06822186517243,0.285420443988385,0.684683820500689,"RBM6"
"ENSG00000004700",269.339840532288,-0.0521954374284819,0.0776380681735868,-0.672291810658926,0.50139794222106,0.833538968130453,"RECQL"
"ENSG00000004766",56.3239409545126,-0.0511632834212481,0.147422377448613,-0.347052356003973,0.728551985857024,0.927606717660102,"VPS50"
"ENSG00000004779",187.867143380654,0.0286820443311278,0.089420137209182,0.320755986585342,0.748395315934944,0.934818697882638,"NDUFAB1"
"ENSG00000004864",65.4720060996038,-0.383225274996909,0.134683367928298,-2.84537935820648,0.0044358559065224,0.114098298449303,"SLC25A13"
"ENSG00000004866",86.1347741930905,-0.0564439157241341,0.105626916509697,-0.534370571339665,0.593085175362729,0.875692720123496,"ST7"
"ENSG00000004897",241.463177002843,-0.0635723047195788,0.0841106055117913,-0.755817941539687,0.449758358173155,0.801179256582269,"CDC27"
"ENSG00000004961",146.798363934729,-0.166697834269691,0.0934755551123424,-1.78333077636552,0.0745324743567784,0.413027062880728,"HCCS"
"ENSG00000004975",107.709623611903,0.146822756261719,0.0954378942271009,1.53841152354372,0.123948026436896,0.506270575613917,"DVL2"
"ENSG00000005007",141.226439331036,-0.230571718382035,0.0837709182153227,-2.75240767672355,0.00591588244023288,0.133868681548392,"UPF1"
"ENSG00000005022",954.963632153852,-0.0461191933271078,0.040590312673032,-1.1362118271572,0.255867921843268,0.658929010730107,"SLC25A5"
