"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000000003",136.499222535097,0.157556211979977,0.0850982266506154,1.85146292914951,0.0641029831248048,0.450851174304555,"TSPAN6"
"ENSG00000000419",213.687951309002,-0.0580852150288289,0.124131842973369,-0.467931625258236,0.639833486711008,0.908911605054147,"DPM1"
"ENSG00000000457",24.9027847093094,0.135450718839684,0.2068986154989,0.654671944097198,0.512678992511061,0.86571077986046,"SCYL3"
"ENSG00000000460",68.4802049004467,0.0133748296816265,0.118963358513917,0.112428144671638,0.910483940570653,0.978052152885411,"FIRRM"
"ENSG00000001036",243.710812278295,0.14596850528215,0.0689665593424222,2.11651134512031,0.0343013413380814,0.358942621650987,"FUCA2"
"ENSG00000001084",49.0557535049386,0.26994151762541,0.142405662610272,1.89558134611662,0.0580154258294632,0.442077225428002,"GCLC"
"ENSG00000001167",72.4594989471555,0.0325159725539818,0.114267732752654,0.284559531992871,0.775981618701162,0.950482230465776,"NFYA"
"ENSG00000001460",20.1429309346342,-0.179303630692291,0.249747016016423,-0.717941033099271,0.472793645900693,0.847287686367623,"STPG1"
"ENSG00000001461",128.408252050014,-0.101356734627951,0.0855172247836943,-1.18522011073583,0.235930430517597,0.69581768014138,"NIPAL3"
"ENSG00000001497",192.043493062051,-0.146532497895647,0.0753868010506036,-1.94374208553148,0.051926560789705,0.422582921874336,"LAS1L"
"ENSG00000001561",33.4458674846539,-0.220732306467103,0.154765167700004,-1.426240217663,0.15379901433781,0.608160710411378,"ENPP4"
"ENSG00000001629",28.409197595516,-0.210138435196165,0.185216102744132,-1.13455813011281,0.256560504678676,0.714399785353967,"ANKIB1"
"ENSG00000002330",84.0287824019511,-0.0434209006664913,0.113880647155724,-0.381284280964055,0.702992316277514,0.926991564265891,"BAD"
"ENSG00000002549",432.577108585527,0.00757318826486877,0.0538640766708261,0.140598126486972,0.888187428382435,0.975444207532179,"LAP3"
"ENSG00000002834",251.766046537016,-0.0279122571304663,0.0652839900525924,-0.427551335449632,0.668977802687088,0.9168473321911,"LASP1"
"ENSG00000002919",117.070804136573,0.01832943952382,0.090892602829477,0.201660409683808,0.840182215160589,0.965516622524885,"SNX11"
"ENSG00000003056",371.692990721316,-0.0133173115161392,0.0605022561204668,-0.220112643231402,0.825783428395326,0.964238011131927,"M6PR"
"ENSG00000003249",49.3593299729135,-0.157622327009528,0.157400733827488,-1.0014078281381,0.316629681054758,0.758073651561013,"DBNDD1"
"ENSG00000003393",68.6703189584233,-0.148048767915477,0.12605474969441,-1.17447988492608,0.240202864298283,0.699228839054701,"ALS2"
"ENSG00000003402",81.6009718223205,-0.146770528697998,0.108869510367461,-1.34813253226374,0.17761575963025,0.638886145647906,"CFLAR"
"ENSG00000003436",107.26286602102,0.0337187531564042,0.0943499356308123,0.35737971553414,0.720807560115134,0.93327251467291,"TFPI"
"ENSG00000003509",45.991446195379,0.179971846095559,0.157256109850666,1.14445057979918,0.252436822136314,0.711110089401121,"NDUFAF7"
"ENSG00000003756",65.359826551802,0.0690285617314066,0.111578289938257,0.618655849355682,0.536143101184805,0.870269953277079,"RBM5"
"ENSG00000004059",91.296988428323,-0.0214759520037651,0.0982116161263788,-0.218670182314583,0.826906977921605,0.964238011131927,"ARF5"
"ENSG00000004139",51.7446220363005,-0.136994187453708,0.147884439222048,-0.926359718266314,0.354259070624597,0.78552978919801,"SARM1"
"ENSG00000004142",438.015468619241,-0.0842256072521748,0.0537919469796395,-1.56576610406116,0.117403384279712,0.551102275616714,"POLDIP2"
"ENSG00000004399",23.229989137168,0.291721048609704,0.198780433203491,1.46755414458258,0.142225371594327,0.594675241957143,"PLXND1"
"ENSG00000004455",412.985589117687,-0.0467367233059421,0.0518236815382378,-0.901841048700056,0.367141310688172,0.796824301574213,"AK2"
"ENSG00000004478",424.080402578447,-0.0853866848578376,0.046721012743539,-1.82758634378373,0.0676116568609553,0.457829944122858,"FKBP4"
"ENSG00000004487",271.169347665111,-0.0197664567612306,0.0637183949208493,-0.31021586130323,0.756396809536486,0.94514354369622,"KDM1A"
"ENSG00000004534",44.2519122611883,0.296190989250714,0.144763196345219,2.04603792074598,0.0407526399208591,0.386310538853783,"RBM6"
"ENSG00000004700",269.339840532288,-0.00539423778859111,0.0729338616147154,-0.0739606771006726,0.941041674654349,0.985440291085192,"RECQL"
"ENSG00000004766",56.3239409545126,-0.268469135904942,0.137987538623589,-1.94560420877779,0.0517023010638568,0.422290774273683,"VPS50"
"ENSG00000004779",187.867143380654,-0.148314132363694,0.0845315954687693,-1.75454079082761,0.0793378867916571,0.480440200771048,"NDUFAB1"
"ENSG00000004864",65.4720060996038,0.160372453760082,0.126447885698114,1.26828893084824,0.204694788536382,0.666870409068474,"SLC25A13"
"ENSG00000004866",86.1347741930905,-0.0660012749942728,0.0962921851775587,-0.685427118229472,0.493074436522092,0.85789588968913,"ST7"
"ENSG00000004897",241.463177002843,-0.00820073008074153,0.0812376285395399,-0.100947433205169,0.919592189140264,0.980280701302167,"CDC27"
"ENSG00000004961",146.798363934729,-0.108274349643942,0.0890752437343803,-1.21553806764552,0.224160938897619,0.68578158317623,"HCCS"
"ENSG00000004975",107.709623611903,0.00974997356248473,0.0890539937156727,0.109483844077942,0.912818735292605,0.978893596755497,"DVL2"
"ENSG00000005007",141.226439331036,-0.0523963033782329,0.0802881296433938,-0.652603362551292,0.514012017227757,0.866306758645701,"UPF1"
