"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",136.502718618232,-0.0085204227956684,0.088914932357527,-0.0958266802859139,0.923658227061796,0.984660442737015
"ENSG00000000005",0.0376779307002397,0,4.9975798104491,0,1,NA
"ENSG00000000419",213.693408122105,0.0945608170787271,0.125569657581047,0.753054670215169,0.451417062349453,0.840865195809202
"ENSG00000000457",24.9035071437899,-0.258403288102803,0.214207476531152,-1.206322450959,0.227693184307109,0.700206093239249
"ENSG00000000460",68.4819156679706,-0.0422907032772688,0.125441056081727,-0.337136058944815,0.736014335853439,0.942188382227062
"ENSG00000000938",0.203806947794708,0.672764139070646,2.9338431620257,0.229311555497782,0.81862677276643,NA
"ENSG00000000971",0.275517477035,-1.86310391229314,4.98400172094402,-0.373816867771917,0.708540569165837,NA
"ENSG00000001036",243.717246537697,0.0560394440690937,0.0711321820906883,0.787821242396972,0.430801273905958,0.828230618143145
"ENSG00000001084",49.057215437118,0.273698968840623,0.147782776679323,1.85203563629427,0.0640207058064618,0.459071304759836
"ENSG00000001167",72.4613891689607,0.245893131964895,0.118956718702702,2.0670806545987,0.0387265546538835,0.379055396214707
"ENSG00000001460",20.1435557732779,-0.0712276241499649,0.254654257769363,-0.279703252456415,0.779705182793534,0.954561764361211
"ENSG00000001461",128.411575073,0.298134929169791,0.0916273941210883,3.25377505307853,0.0011388241865003,0.0701046771277978
"ENSG00000001497",192.04852766297,-0.0286600842470302,0.0778983147321449,-0.367916614699285,0.712935411119947,0.937756347689093
"ENSG00000001561",33.4468459662314,-0.0562628257844227,0.158407301805477,-0.355178234482606,0.722456069466458,0.938689075431009
"ENSG00000001617",6.24628042048001,0.155104448534424,0.390436604869127,0.397258982892791,0.691176490914313,0.93130840910965
"ENSG00000001626",0.0505462293961362,-0.326090950908077,4.9975798104491,-0.0652497735456421,0.947975131973619,NA
"ENSG00000001629",28.410069687721,0.0378460341931835,0.188337386465296,0.200948069331721,0.840739180353917,0.96958196583513
"ENSG00000001630",4.08802479962357,0.183041086446635,0.495809357838031,0.369176344804751,0.71199628657012,NA
"ENSG00000001631",7.10728630937154,0.961260892717722,0.389966501278011,2.46498324745189,0.0137019657653658,0.253534428126924
"ENSG00000002016",10.3448974130216,0.59316879682957,0.309284758175766,1.91787270840056,0.0551271535464522,0.435674508644649
"ENSG00000002330",84.0309181267095,0.0500893501316614,0.120324957017308,0.416283964468455,0.677202225114481,0.929585470186005
"ENSG00000002549",432.587997418233,-0.147095800685216,0.0553295153491127,-2.65854128229906,0.00784797352545047,0.18736663789469
"ENSG00000002745",0.705519390345621,-0.260225777237136,1.28032846373261,-0.203249232215369,0.838940234061927,NA
"ENSG00000002746",0.307218992506841,-0.68676671986095,2.45142115016894,-0.280150442454011,0.779362085975873,NA
"ENSG00000002822",0.327877532496633,-0.189460537413498,1.88418054108201,-0.100553282067491,0.919905084167353,NA
"ENSG00000002834",251.772828900674,-0.0947567436726133,0.0668238112237137,-1.41800866992434,0.156188233553882,0.626843100028571
"ENSG00000002919",117.073893926321,0.124626467518714,0.0963484718924166,1.29349708480974,0.195839191671743,0.675139509264655
