"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",136.502718618232,0.210818294771761,0.0936834573458201,2.25032573246687,0.0244282756155896,0.482175068826294
"ENSG00000000005",0.0376779307002397,0,5.3979903052018,0,1,NA
"ENSG00000000419",213.693408122105,0.0911862217299875,0.135364114606634,0.673636598554742,0.500542379182266,0.910033259654996
"ENSG00000000457",24.9035071437899,0.0795690589367026,0.223841400429771,0.355470698378099,0.722236992715183,0.961047275416504
"ENSG00000000460",68.4819156679706,0.157244055406004,0.132315257699795,1.18840455847328,0.234674061359757,0.794523545624833
"ENSG00000000938",0.203806947794708,-0.257062813397841,3.17118377901809,-0.0810620989860879,0.935392567083427,NA
"ENSG00000000971",0.275517477035,-0.00866441989071265,5.36776148410588,-0.0016141588847359,0.998712088106464,NA
"ENSG00000001036",243.717246537697,-0.0471915570821609,0.0771427768853073,-0.611743043063169,0.540707778871917,0.918488164761304
"ENSG00000001084",49.057215437118,0.209569544421753,0.159338638763384,1.31524623310584,0.188427161669112,0.759084633522432
"ENSG00000001167",72.4613891689607,0.0355815100092346,0.130175804544353,0.273334281541632,0.784596265429229,0.968960729254818
"ENSG00000001460",20.1435557732779,-0.13953874586082,0.275663508204091,-0.506192302237953,0.612721658372939,0.939516448629111
"ENSG00000001461",128.411575073,0.0869336396448683,0.100208418421078,0.867528307647482,0.385652608521936,0.870592310012885
"ENSG00000001497",192.04852766297,0.0434335017043498,0.0832542605370167,0.52169704498232,0.60188128246295,0.936923659882618
"ENSG00000001561",33.4468459662314,-0.0556405916330049,0.170319850433505,-0.326682952641082,0.74390769525792,0.963900624303689
"ENSG00000001617",6.24628042048001,0.343513894535943,0.411529117748154,0.834725611678748,0.403872217796521,0.877031751824849
"ENSG00000001626",0.0505462293961362,-0.377284763818676,5.3979903052018,-0.0698935608415419,0.944278378301186,NA
"ENSG00000001629",28.410069687721,-0.131052224603898,0.205872074201205,-0.636571157658891,0.524404217225938,0.914696610083216
"ENSG00000001630",4.08802479962357,0.348640793656294,0.524487404803404,0.664726722631168,0.506225298637342,0.912051576601448
"ENSG00000001631",7.10728630937154,0.496915194454098,0.431832051292103,1.15071401709821,0.249849907971308,0.804759757377219
"ENSG00000002016",10.3448974130216,0.17899976439327,0.343632828960606,0.520904143340132,0.602433548927223,0.9374300697905
"ENSG00000002330",84.0309181267095,0.178465014794087,0.12789979454909,1.39535028514522,0.162910235236898,0.738233634182508
"ENSG00000002549",432.587997418233,-0.116129623025598,0.0594606600538323,-1.95304967890468,0.0508137088419618,0.562429581943837
"ENSG00000002745",0.705519390345621,-0.775414233375992,1.39919447927785,-0.554186172730041,0.57945144035465,NA
"ENSG00000002746",0.307218992506841,1.12138044033927,2.61484797734418,0.428851103412222,0.668031586107896,NA
"ENSG00000002822",0.327877532496633,-0.698291920575971,2.04493438589902,-0.341473998085753,0.732746776322758,NA
"ENSG00000002834",251.772828900674,-0.148397886589754,0.072295571022545,-2.05265529396644,0.0401060207569756,0.537824354773645
"ENSG00000002919",117.073893926321,0.159409854614208,0.103086620799015,1.54636802893175,0.122015710877185,0.697934487047118
"ENSG00000003056",371.702739666069,-0.0240755275268711,0.0666135262322795,-0.361421003940258,0.71778474879522,0.960942012505994
"ENSG00000003096",0.869456290301265,-0.528364950903153,1.24864102881826,-0.423152001823303,0.672184363762243,NA
"ENSG00000003137",0.418910786319114,-1.41582823051862,1.8511456205782,-0.764838927191689,0.444367464598902,NA
"ENSG00000003147",1.18497494499754,-1.29414104753846,1.26706602876399,-1.021368277706,0.307079988844203,NA
"ENSG00000003249",49.3608215465278,-0.153815995634415,0.177410464947607,-0.867006327275226,0.385938542898154,0.870827927514746
"ENSG00000003393",68.672279937437,-0.159215457433355,0.142042231068977,-1.12090225727332,0.262329469964521,0.812529968672225
"ENSG00000003400",1.07353280276274,-0.444562783992495,0.978389543406428,-0.454382190599334,0.64955376843188,NA
"ENSG00000003402",81.6031066243969,-0.0207469828661489,0.122809001417973,-0.168936988548077,0.865846204665268,0.98217974351972
"ENSG00000003436",107.265673291601,-0.122294158495843,0.107845611076681,-1.13397436645696,0.256805300600787,0.80857049924746
"ENSG00000003509",45.9926971822775,-0.19423775853281,0.174238494848308,-1.1147809713457,0.264944292661717,0.814410744276072
"ENSG00000003756",65.3613356981932,-0.0164148571801649,0.128816433682776,-0.127428284659612,0.898601430793689,0.988409897066064
"ENSG00000003987",6.82692900537207,0.143236857413055,0.408855102984942,0.350336479518834,0.726086191139635,0.961047275416504
"ENSG00000003989",6.93827023348489,0.132498878860168,0.475628473873806,0.278576422855883,0.780569908521623,0.968867419465885
"ENSG00000004059",91.2993265909675,-0.141325852865581,0.111220574238803,-1.27068084149735,0.203842214019338,0.774298774367474
"ENSG00000004139",51.7459540250963,-0.264180193730388,0.162362505587603,-1.62710099092336,0.103715650621892,0.675582579891453
"ENSG00000004142",438.026793311693,0.0318930098804554,0.0596925156319562,0.534288252770194,0.593142118398778,0.933474961992802
"ENSG00000004399",23.2307091270349,0.26823415766472,0.216884433665795,1.2367607630064,0.216175912835796,0.786490220045908
"ENSG00000004455",412.996390949367,0.0561745069002819,0.0581060752751326,0.966757892944848,0.333665078521373,0.852767149681801
"ENSG00000004468",0.219594060079019,0.945177870440323,2.83763456501379,0.333086536967713,0.73906896164187,NA
"ENSG00000004478",424.091467873691,-0.00411705020082396,0.0522208457033581,-0.078839209617764,0.937160516328265,0.994481497681268
"ENSG00000004487",271.176348048658,0.0917419996474991,0.0707838890321777,1.29608588764873,0.194945896412783,0.765307599318761
"ENSG00000004534",44.2531302995035,0.153771807978576,0.167756968253899,0.916634400222611,0.359334251833528,0.859693221987906
"ENSG00000004660",4.96416496144212,0.349973881242871,0.411942764618393,0.849569190921638,0.395564646922572,0.875536596130178
