,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SYMBOL
611,ENSG00000078401,64.9398368996372,-0.677498411920287,0.121731582048092,-5.56551061377506,2.61385872024908e-08,1.05452862745049e-05,EDN1
4161,ENSG00000162722,48.082550940144,-0.619853581167723,0.154785315131336,-4.00460199109828,6.21219848916881e-05,0.0075659889146386,TRIM58
3181,ENSG00000138772,86.1798844148509,-0.580406829091483,0.108756568213934,-5.33675196471603,9.46263441738568e-08,3.39340584245692e-05,ANXA3
6406,ENSG00000302734,51.5238613069057,-0.576663569053667,0.139831948642684,-4.12397577700378,3.72388074333487e-05,0.0052255761300492,
4864,ENSG00000172331,69.2962971382927,-0.509289017905369,0.139755492359101,-3.64414313390098,0.0002682840950176,0.0239994813844108,BPGM
6341,ENSG00000293399,64.7583665836358,0.510269049986754,0.127948950808065,3.98806748132078,6.66137174129274e-05,0.0079628064055638,
2817,ENSG00000134107,63.1964858275504,0.527564734460334,0.146734199203793,3.59537679234288,0.0003239224053467,0.027512093769908,BHLHE40
3539,ENSG00000145781,50.9612888216447,0.542415160750055,0.134805242822483,4.02369484593658,5.72921422909209e-05,0.0071119380478441,COMMD10
2083,ENSG00000118960,60.3655839191046,0.644292303775669,0.155191262625515,4.15160166155992,3.30156547076424e-05,0.0048435466167689,HS1BP3
